mir,gene
hsa-miR-20a,ATP8B2
hsa-miR-20a,PSMD2
hsa-miR-20a,INSIG1
hsa-miR-20a,RTN2
hsa-miR-20a,TCEA1
hsa-miR-20a,PLEKHM3
hsa-miR-20a,RPS10
hsa-miR-20a,ALDH18A1
hsa-miR-20a,UEVLD
hsa-miR-20a,FGF7
hsa-miR-20a,SSRP1
hsa-miR-20a,COX5A
hsa-miR-20a,AGO1
hsa-miR-20a,KIAA0100
hsa-miR-20a,FHL3
hsa-miR-20a,GDI2
hsa-miR-20a,INTS3
hsa-miR-20a,HMG20A
hsa-miR-20a,APOA1BP
hsa-miR-20a,PRKD3
hsa-miR-20a,AP3S2
hsa-miR-20a,PCNXL4
hsa-miR-20a,IKZF5
hsa-miR-20a,TMEM97
hsa-miR-20a,ATP6
hsa-miR-20a,RPA2
hsa-miR-20a,PHYH
hsa-miR-20a,KIF2C
hsa-miR-20a,DDX5
hsa-miR-20a,DTX2
hsa-miR-20a,MPHOSPH8
hsa-miR-20a,HAUS2
hsa-miR-20a,ZNF331
hsa-miR-20a,PPP6R3
hsa-miR-20a,METTL22
hsa-miR-20a,PPAN
hsa-miR-20a,FBL
hsa-miR-20a,RPL31
hsa-miR-20a,2-Sep
hsa-miR-20a,TOMM20
hsa-miR-20a,NCOR2
hsa-miR-20a,PSD3
hsa-miR-20a,AP3D1
hsa-miR-20a,TBC1D15
hsa-miR-20a,DPY19L4
hsa-miR-20a,PTPN23
hsa-miR-20a,C11orf68
hsa-miR-20a,CTR9
hsa-miR-20a,PAIP1
hsa-miR-20a,L2HGDH
hsa-miR-20a,CDT1
hsa-miR-20a,RPL30
hsa-miR-20a,MRS2
hsa-miR-20a,TMX4
hsa-miR-20a,LAMTOR1
hsa-miR-20a,LPHN3
hsa-miR-20a,RBM10
hsa-miR-20a,EMR2
hsa-miR-20a,FBXO3
hsa-miR-20a,MLXIP
hsa-miR-20a,RNGTT
hsa-miR-20a,MAD1L1
hsa-miR-20a,DLC1
hsa-miR-20a,NUP214
hsa-miR-20a,PAQR5
hsa-miR-20a,BTBD2
hsa-miR-20a,XYLT2
hsa-miR-20a,ZNF398
hsa-miR-20a,CEP120
hsa-miR-20a,IL17RC
hsa-miR-20a,UBE2C
hsa-miR-20a,PGK1
hsa-miR-20a,ORMDL3
hsa-miR-20a,TUBB
hsa-miR-20a,TDRD3
hsa-miR-20a,DLG5
hsa-miR-20a,VEZF1
hsa-miR-20a,CCDC88C
hsa-miR-20a,USP10
hsa-miR-20a,KIAA1191
hsa-miR-20a,STAT3
hsa-miR-20a,GATA6
hsa-miR-20a,RPL18A
hsa-miR-20a,TMEM66
hsa-miR-20a,ARL9
hsa-miR-20a,CTSA
hsa-miR-20a,ABCA3
hsa-miR-20a,MRPL13
hsa-miR-20a,MAN1C1
hsa-miR-20a,AGO4
hsa-miR-20a,BACH1
hsa-miR-20a,RFC3
hsa-miR-20a,ARHGEF7
hsa-miR-20a,GPN2
hsa-miR-20a,LDHB
hsa-miR-20a,PTPRS
hsa-miR-20a,PPP2R1A
hsa-miR-20a,CDK16
hsa-miR-20a,WBP4
hsa-miR-20a,CCNB1
hsa-miR-20a,POGZ
hsa-miR-20a,KLHL15
hsa-miR-20a,RTFDC1
hsa-miR-20a,FLNA
hsa-miR-20a,PLXNA1
hsa-miR-20a,ADSS
hsa-miR-20a,MANEAL
hsa-miR-20a,NUP188
hsa-miR-20a,ECI1
hsa-miR-20a,NCOA3
hsa-miR-20a,MORF4L2
hsa-miR-20a,ATL3
hsa-miR-20a,FOXJ3
hsa-miR-20a,PRRC2C
hsa-miR-20a,RPL21
hsa-miR-20a,SELENBP1
hsa-miR-20a,YBX1
hsa-miR-20a,B4GALT2
hsa-miR-20a,PYGB
hsa-miR-20a,AKR7A2
hsa-miR-20a,C9orf78
hsa-miR-20a,STIL
hsa-miR-20a,CDK19
hsa-miR-20a,KDM4D
hsa-miR-20a,UQCRC1
hsa-miR-20a,RUFY2
hsa-miR-20a,RPS27
hsa-miR-20a,BTN3A1
hsa-miR-20a,PBXIP1
hsa-miR-20a,ARFGEF2
hsa-miR-20a,NUDT21
hsa-miR-20a,NETO2
hsa-miR-20a,SLC25A28
hsa-miR-20a,NAP1L1
hsa-miR-20a,PHC1
hsa-miR-20a,ZNF706
hsa-miR-20a,CCDC47
hsa-miR-20a,ARPC2
hsa-miR-20a,EIF4G2
hsa-miR-20a,MAGOHB
hsa-miR-20a,ZNF598
hsa-miR-20a,LEPREL4
hsa-miR-20a,CERS2
hsa-miR-20a,LYPD6
hsa-miR-20a,HEXIM1
hsa-miR-20a,WAC
hsa-miR-20a,ZNFX1
hsa-miR-20a,RBM12B
hsa-miR-20b,STAT3
hsa-miR-20b,HIF1A
hsa-miR-20b,CDKN1A
hsa-miR-20b,EPHB4
hsa-miR-20b,HIPK3
hsa-miR-20b,MYLIP
hsa-miR-20b,PPARG
hsa-miR-20b,CRIM1
hsa-miR-20b,ARID4B
hsa-miR-20b,BAMBI
hsa-miR-20b,ESR1
hsa-miR-20b,VEGFA
hsa-miR-20b,MUC17
hsa-miR-20b,EFNB2
hsa-miR-20b,HDGF
hsa-miR-20b,NFATC2IP
hsa-miR-20b,PSD3
hsa-miR-210,HOXA9
hsa-miR-210,TP53I11
hsa-miR-210,PIM1
hsa-miR-210,HOXA1
hsa-miR-210,FGFRL1
hsa-miR-210,RAD52
hsa-miR-210,NPTX1
hsa-miR-210,EFNA3
hsa-miR-210,CASP8AP2
hsa-miR-210,P4HB
hsa-miR-210,PTPN1
hsa-miR-210,BDNF
hsa-miR-210,SMCHD1
hsa-miR-210,TNPO1
hsa-miR-210,XIST
hsa-miR-210,CBX1
hsa-miR-210,ABCB9
hsa-miR-210,CDK10
hsa-miR-210,CPEB2
hsa-miR-210,DENND6A
hsa-miR-210,GPD1L
hsa-miR-210,HOXA3
hsa-miR-210,ISCU
hsa-miR-210,KIAA1161
hsa-miR-210,MDGA1
hsa-miR-210,MID1IP1
hsa-miR-210,NCAM1
hsa-miR-210,SEH1L
hsa-miR-210,UBQLN1
hsa-miR-210,SERTAD2
hsa-miR-210,ACVR1B
hsa-miR-210,E2F3
hsa-miR-210,APC
hsa-miR-210,ATP11C
hsa-miR-210,CHD9
hsa-miR-210,CLASP2
hsa-miR-210,DDAH1
hsa-miR-210,ELK3
hsa-miR-210,PTAR1
hsa-miR-210,NIPBL
hsa-miR-210,MIB1
hsa-miR-210,HECTD1
hsa-miR-210,MRE11A
hsa-miR-210,XPA
hsa-miR-210,MNT
hsa-miR-210,AIFM3
hsa-miR-210,VMP1
hsa-miR-210,PFDN2
hsa-miR-210,U2AF2
hsa-miR-210,UBA1
hsa-miR-210,ESPL1
hsa-miR-210,ACTR1A
hsa-miR-210,SCN1B
hsa-miR-210,RCC2
hsa-miR-2110,BRD4
hsa-miR-2110,NCOR2
hsa-miR-2110,FASN
hsa-miR-2110,C10orf118
hsa-miR-211,TCF12
hsa-miR-211,ELOVL6
hsa-miR-211,RAB22A
hsa-miR-211,POU3F2
hsa-miR-211,CREB5
hsa-miR-211,KCNMA1
hsa-miR-211,CDH5
hsa-miR-211,IL11
hsa-miR-2116*,PLA2G4F
hsa-miR-212,RB1
hsa-miR-212,MECP2
hsa-miR-212,WT1
hsa-miR-212,BRCA1
hsa-miR-212,TJP1
hsa-miR-212,PEA15
hsa-miR-212,PTCH1
hsa-miR-212,KCNJ2
hsa-miR-212,CCNA2
hsa-miR-212,CCNB1
hsa-miR-212,DPF1
hsa-miR-212,AGO1
hsa-miR-21*,SUV420H1
hsa-miR-21*,MED25
hsa-miR-214,EZH2
hsa-miR-214,XBP1
hsa-miR-214,PTEN
hsa-miR-214,DAPK1
hsa-miR-214,MAP2K3
hsa-miR-214,MAPK8
hsa-miR-214,POU4F2
hsa-miR-214,PLXNB1
hsa-miR-214,SRGAP1
hsa-miR-214,QKI
hsa-miR-214,TWIST1
hsa-miR-214,GALNT7
hsa-miR-214,TP53
hsa-miR-214,CTNNB1
hsa-miR-214,ATF4
hsa-miR-214,BCL2L2
hsa-miR-214,FLOT1
hsa-miR-214,MAP2K5
hsa-miR-214,HSPD1
hsa-miR-214,AHSA1
hsa-miR-214,CPNE7
hsa-miR-214,RASA1
hsa-miR-214,YWHAQ
hsa-miR-214,ARL2
hsa-miR-214,AP3B1
hsa-miR-214,SRGAP2
hsa-miR-214,PSMD10
hsa-miR-214,ASF1B
hsa-miR-215,ACVR2B
hsa-miR-215,WNK1
hsa-miR-215,CTNNBIP1
hsa-miR-215,AMMECR1
hsa-miR-215,MEX3B
hsa-miR-215,CASP7
hsa-miR-215,RNF219
hsa-miR-215,GSG2
hsa-miR-215,TDP1
hsa-miR-215,CMTM6
hsa-miR-215,EAF1
hsa-miR-215,ATAD2
hsa-miR-215,ENC1
hsa-miR-215,ARHGAP11A
hsa-miR-215,CPSF6
hsa-miR-215,MKI67
hsa-miR-215,ANAPC10
hsa-miR-215,RACGAP1P
hsa-miR-215,ARL4C
hsa-miR-215,EGR1
hsa-miR-215,FAM222A
hsa-miR-215,DTL
hsa-miR-215,RAD54B
hsa-miR-215,GPANK1
hsa-miR-215,MCM10
hsa-miR-215,PIGX
hsa-miR-215,TICAM2
hsa-miR-215,STAMBPL1
hsa-miR-215,C1orf112
hsa-miR-215,CENPA
hsa-miR-215,IQCC
hsa-miR-215,PHF10
hsa-miR-215,MAPK9
hsa-miR-215,THOP1
hsa-miR-215,LAMTOR5
hsa-miR-215,KIF15
hsa-miR-215,C18orf54
hsa-miR-215,ANAPC15
hsa-miR-215,PLAU
hsa-miR-215,ZNF114
hsa-miR-215,FZD1
hsa-miR-215,HESX1
hsa-miR-215,THBD
hsa-miR-215,DIS3L
hsa-miR-215,SLC16A7
hsa-miR-215,AKAP7
hsa-miR-215,TMEM30A
hsa-miR-215,TBL1X
hsa-miR-215,SPAG9
hsa-miR-215,GPSM2
hsa-miR-215,10-Sep
hsa-miR-215,GAS2L3
hsa-miR-215,METTL9
hsa-miR-215,ZNHIT3
hsa-miR-215,TMED10
hsa-miR-215,FAIM
hsa-miR-215,GPR126
hsa-miR-215,USP12
hsa-miR-215,TRIM23
hsa-miR-215,FBXO4
hsa-miR-215,MCM3
hsa-miR-215,IQGAP1
hsa-miR-215,ID2
hsa-miR-215,MRPL13
hsa-miR-215,GULP1
hsa-miR-215,SGCB
hsa-miR-215,MAP6D1
hsa-miR-215,CXorf57
hsa-miR-215,LMNB1
hsa-miR-215,SOAT1
hsa-miR-215,PHF6
hsa-miR-215,RHOBTB3
hsa-miR-215,CNEP1R1
hsa-miR-215,DEPDC1
hsa-miR-215,FERMT1
hsa-miR-215,ALCAM
hsa-miR-215,ALDH9A1
hsa-miR-215,NCAPH
hsa-miR-215,WHSC1
hsa-miR-215,HAUS3
hsa-miR-215,SGOL2
hsa-miR-215,RPS6KB1
hsa-miR-215,NFKBIZ
hsa-miR-215,ARHGAP29
hsa-miR-215,DNAJC19
hsa-miR-215,SLC39A8
hsa-miR-215,RNASE4
hsa-miR-215,GALNT12
hsa-miR-215,PTBP2
hsa-miR-215,RB1
hsa-miR-215,CTCF
hsa-miR-215,SS18
hsa-miR-215,OSBPL6
hsa-miR-215,STX7
hsa-miR-215,CENPK
hsa-miR-215,BRCA2
hsa-miR-215,LMNB2
hsa-miR-215,DHFRL1
hsa-miR-215,CEP128
hsa-miR-215,APPL1
hsa-miR-215,WDR67
hsa-miR-215,UVRAG
hsa-miR-215,MACF1
hsa-miR-215,HYLS1
hsa-miR-215,TRIM68
hsa-miR-215,SLC19A2
hsa-miR-215,RAB2A
hsa-miR-215,CUL5
hsa-miR-215,RBP7
hsa-miR-215,MOAP1
hsa-miR-215,NCBP1
hsa-miR-215,ASPH
hsa-miR-215,CLIP4
hsa-miR-215,ITGB1
hsa-miR-215,LRP8
hsa-miR-215,CREBZF
hsa-miR-215,BTC
hsa-miR-215,MIS18BP1
hsa-miR-215,SLC7A11
hsa-miR-215,C8orf46
hsa-miR-215,TMEM2
hsa-miR-215,TRIM59
hsa-miR-215,RET
hsa-miR-215,RACGAP1
hsa-miR-215,UBE2V2
hsa-miR-215,MT1F
hsa-miR-215,FBN1
hsa-miR-215,MFI2
hsa-miR-215,KCNS3
hsa-miR-215,ZNF215
hsa-miR-215,C1orf198
hsa-miR-215,MED22
hsa-miR-215,HADH
hsa-miR-215,TOP1
hsa-miR-215,SKA1
hsa-miR-215,KIF24
hsa-miR-215,ZBTB6
hsa-miR-215,PRPS2
hsa-miR-215,SAYSD1
hsa-miR-215,SEMA4D
hsa-miR-215,SERTAD4
hsa-miR-215,NUCKS1
hsa-miR-215,TMEM164
hsa-miR-215,FBXW2
hsa-miR-215,WWC3
hsa-miR-215,KHDRBS3
hsa-miR-215,C5orf30
hsa-miR-215,C4orf32
hsa-miR-215,MCM9
hsa-miR-215,TCHP
hsa-miR-215,DNAJB5
hsa-miR-215,CDC14A
hsa-miR-215,RNFT1
hsa-miR-215,IL1R1
hsa-miR-215,CMPK1
hsa-miR-215,CORO2B
hsa-miR-215,EPDR1
hsa-miR-215,RAD1
hsa-miR-215,TPM4
hsa-miR-215,SIX4
hsa-miR-215,GABPB1
hsa-miR-215,NREP
hsa-miR-215,PPARG
hsa-miR-215,RAB8B
hsa-miR-215,EMC7
hsa-miR-215,CCZ1
hsa-miR-215,ZNF701
hsa-miR-215,CCZ1B
hsa-miR-215,EXTL2
hsa-miR-215,FEN1
hsa-miR-215,SLC46A3
hsa-miR-215,PIM1
hsa-miR-215,PRNP
hsa-miR-215,MAN2A2
hsa-miR-215,C17orf58
hsa-miR-215,CENPI
hsa-miR-215,FZD7
hsa-miR-215,SLC26A2
hsa-miR-215,PRDM4
hsa-miR-215,PIP4K2B
hsa-miR-215,GPC4
hsa-miR-215,ATAD1
hsa-miR-215,IL6ST
hsa-miR-215,MSH6
hsa-miR-215,CCDC15
hsa-miR-215,ZDHHC23
hsa-miR-215,GATAD1
hsa-miR-215,VASH2
hsa-miR-215,CCNE1
hsa-miR-215,RFC4
hsa-miR-215,KCTD12
hsa-miR-215,HJURP
hsa-miR-215,OPA1
hsa-miR-215,TRPV1
hsa-miR-215,CKLF
hsa-miR-215,KLHL23
hsa-miR-215,SMARCB1
hsa-miR-215,MYB
hsa-miR-215,CDK14
hsa-miR-215,SRD5A1
hsa-miR-215,ACADSB
hsa-miR-215,IGF1R
hsa-miR-215,UNG
hsa-miR-215,EMC1
hsa-miR-215,SLC16A14
hsa-miR-215,TTPA
hsa-miR-215,INPP5F
hsa-miR-215,NPHP3
hsa-miR-215,APOLD1
hsa-miR-215,EFCAB11
hsa-miR-215,SEC24D
hsa-miR-215,PSRC1
hsa-miR-215,NPTXR
hsa-miR-215,GINM1
hsa-miR-215,GAB2
hsa-miR-215,ALG10
hsa-miR-215,NAB1
hsa-miR-215,ZMYND11
hsa-miR-215,HBEGF
hsa-miR-215,RMI1
hsa-miR-215,ANKRD6
hsa-miR-215,C1QTNF3
hsa-miR-215,PPAT
hsa-miR-215,IL17RB
hsa-miR-215,ABCB10
hsa-miR-215,KIF14
hsa-miR-215,TNFSF12
hsa-miR-215,IRAK1
hsa-miR-215,MXI1
hsa-miR-215,MIB1
hsa-miR-215,SMC2
hsa-miR-215,USP54
hsa-miR-215,AHSA2
hsa-miR-215,ELOVL1
hsa-miR-215,CASC5
hsa-miR-215,PCSK9
hsa-miR-215,C1D
hsa-miR-215,TMPO
hsa-miR-215,CENPE
hsa-miR-215,MMP20
hsa-miR-215,MRPL50
hsa-miR-215,ERCC3
hsa-miR-215,BCL2
hsa-miR-215,SYNGR1
hsa-miR-215,KIF23
hsa-miR-215,ZBTB14
hsa-miR-215,ST3GAL6
hsa-miR-215,EML1
hsa-miR-215,MTDH
hsa-miR-215,POU2F1
hsa-miR-215,TUBGCP3
hsa-miR-215,COPS7A
hsa-miR-215,PLOD1
hsa-miR-215,GPR19
hsa-miR-215,B3GALNT1
hsa-miR-215,FAM178A
hsa-miR-215,NKRF
hsa-miR-215,SIRT1
hsa-miR-215,ZBTB18
hsa-miR-215,FAM83D
hsa-miR-215,STAM
hsa-miR-215,CCDC150
hsa-miR-215,ARFGEF1
hsa-miR-215,CKAP4
hsa-miR-215,PGM3
hsa-miR-215,DICER1
hsa-miR-215,CDKN3
hsa-miR-215,BRIP1
hsa-miR-215,EME1
hsa-miR-215,CENPF
hsa-miR-215,RAB6C
hsa-miR-215,BRCA1
hsa-miR-215,FBXO25
hsa-miR-215,NSF
hsa-miR-215,ZSWIM3
hsa-miR-215,UBE2D2
hsa-miR-215,TRPC1
hsa-miR-215,CCDC176
hsa-miR-215,CDKN2D
hsa-miR-215,PIGM
hsa-miR-215,SOWAHC
hsa-miR-215,ZBTB10
hsa-miR-215,TOR3A
hsa-miR-215,MDC1
hsa-miR-215,THEM6
hsa-miR-215,ENPP4
hsa-miR-215,OTUB2
hsa-miR-215,COBLL1
hsa-miR-215,UPP1
hsa-miR-215,C10orf35
hsa-miR-215,NEDD1
hsa-miR-215,RECQL
hsa-miR-215,CCNO
hsa-miR-215,TMEM169
hsa-miR-215,XIAP
hsa-miR-215,C2orf44
hsa-miR-215,ZNF184
hsa-miR-215,TMEM106A
hsa-miR-215,NMU
hsa-miR-215,NUDT15
hsa-miR-215,ARHGEF26
hsa-miR-215,DEGS1
hsa-miR-215,TRAIP
hsa-miR-215,RPAP2
hsa-miR-215,DSN1
hsa-miR-215,TEX30
hsa-miR-215,CNTNAP3
hsa-miR-215,NT5M
hsa-miR-215,NAA20
hsa-miR-215,PRADC1
hsa-miR-215,C9orf163
hsa-miR-215,NLK
hsa-miR-215,TNFSF13B
hsa-miR-215,PABPC4
hsa-miR-215,NCOA3
hsa-miR-215,IL7
hsa-miR-215,KAT2B
hsa-miR-215,DLG5
hsa-miR-215,ASRGL1
hsa-miR-215,DEAF1
hsa-miR-215,PAPD7
hsa-miR-215,PITPNB
hsa-miR-215,PTPRE
hsa-miR-215,LRIG1
hsa-miR-215,WWC2
hsa-miR-215,APC
hsa-miR-215,FAM126B
hsa-miR-215,DNAJB9
hsa-miR-215,UBE2W
hsa-miR-215,ACTR2
hsa-miR-215,HINT3
hsa-miR-215,SMC4
hsa-miR-215,ZNF346
hsa-miR-215,HIBADH
hsa-miR-215,CCDC121
hsa-miR-215,SNX10
hsa-miR-215,LIPA
hsa-miR-215,MCAM
hsa-miR-215,RAP1GAP
hsa-miR-215,PTS
hsa-miR-215,PRKD3
hsa-miR-215,FAM189A2
hsa-miR-215,REEP1
hsa-miR-215,CUZD1
hsa-miR-215,ZBTB33
hsa-miR-215,UCK1
hsa-miR-215,UGT8
hsa-miR-215,BMPR2
hsa-miR-215,CD164
hsa-miR-215,ZNF267
hsa-miR-215,USP1
hsa-miR-215,BIVM
hsa-miR-215,PARN
hsa-miR-215,PRSS23
hsa-miR-215,NUF2
hsa-miR-215,C10orf137
hsa-miR-215,PCOLCE2
hsa-miR-215,BUB1B
hsa-miR-215,PRICKLE1
hsa-miR-215,ZIC5
hsa-miR-215,NOD2
hsa-miR-215,DIMT1
hsa-miR-215,AP1S2
hsa-miR-215,ZNF200
hsa-miR-215,FUBP1
hsa-miR-215,ANG
hsa-miR-215,DNAJB4
hsa-miR-215,TRIP13
hsa-miR-215,CGNL1
hsa-miR-215,SAP30
hsa-miR-215,LEAP2
hsa-miR-215,MAD2L1
hsa-miR-215,ALDH5A1
hsa-miR-215,LOC81691
hsa-miR-215,RAD51
hsa-miR-215,FBXO5
hsa-miR-215,HMMR
hsa-miR-215,CEP19
hsa-miR-215,IL1RAP
hsa-miR-215,KBTBD11
hsa-miR-215,FAM171B
hsa-miR-215,CLK1
hsa-miR-215,ATF1
hsa-miR-215,CCL3L3
hsa-miR-215,HES6
hsa-miR-215,WDR47
hsa-miR-215,TMEM180
hsa-miR-215,FZD4
hsa-miR-215,EAF2
hsa-miR-215,GEN1
hsa-miR-215,NBN
hsa-miR-215,CDC20
hsa-miR-215,FOXA1
hsa-miR-215,CHML
hsa-miR-215,CYP24A1
hsa-miR-215,KLHL8
hsa-miR-215,BBS7
hsa-miR-215,ELL2
hsa-miR-215,DBT
hsa-miR-215,HNF1B
hsa-miR-215,RUFY3
hsa-miR-215,CCNY
hsa-miR-215,LIN9
hsa-miR-215,RAB11FIP2
hsa-miR-215,ZFP1
hsa-miR-215,DYRK1A
hsa-miR-215,HOXA13
hsa-miR-215,ECT2
hsa-miR-215,RFWD3
hsa-miR-215,CSGALNACT2
hsa-miR-215,EFNB2
hsa-miR-215,TMEM246
hsa-miR-215,INIP
hsa-miR-215,DST
hsa-miR-215,ZMAT3
hsa-miR-215,XK
hsa-miR-215,DEK
hsa-miR-215,ENTPD7
hsa-miR-215,ZNF45
hsa-miR-215,MDM4
hsa-miR-215,WNT3
hsa-miR-215,HSPBAP1
hsa-miR-215,PSMC3IP
hsa-miR-215,ERMP1
hsa-miR-215,SMARCA2
hsa-miR-215,FBXO36
hsa-miR-215,DDX50
hsa-miR-215,CAMK4
hsa-miR-215,SLC39A9
hsa-miR-215,GPR180
hsa-miR-215,NDE1
hsa-miR-215,UBE2D1
hsa-miR-215,ATG10
hsa-miR-215,RAB1A
hsa-miR-215,ASPM
hsa-miR-215,IRX4
hsa-miR-215,MIPOL1
hsa-miR-215,L2HGDH
hsa-miR-215,TROAP
hsa-miR-215,LRRCC1
hsa-miR-215,DBF4B
hsa-miR-215,RSRC1
hsa-miR-215,CHM
hsa-miR-215,MRPL43
hsa-miR-215,USP14
hsa-miR-215,LSM14B
hsa-miR-215,PTPLAD1
hsa-miR-215,ZNF449
hsa-miR-215,CA8
hsa-miR-215,RAB40B
hsa-miR-215,NOB1
hsa-miR-215,CCDC47
hsa-miR-215,ZNF248
hsa-miR-215,PPP1CA
hsa-miR-215,LYRM7
hsa-miR-215,PSMD6
hsa-miR-215,SPRY4
hsa-miR-215,RAB3B
hsa-miR-215,C1orf86
hsa-miR-215,SCMH1
hsa-miR-215,DCP1A
hsa-miR-215,KLF10
hsa-miR-215,PMF1
hsa-miR-215,OSBPL10
hsa-miR-215,SCRN3
hsa-miR-215,B4GALT6
hsa-miR-215,KIF20A
hsa-miR-215,RIC8B
hsa-miR-215,SNX13
hsa-miR-215,ICK
hsa-miR-215,ZNF385B
hsa-miR-215,ATP5L
hsa-miR-215,SLC39A1
hsa-miR-215,TAF9B
hsa-miR-215,KDM4D
hsa-miR-215,TBC1D22B
hsa-miR-215,NAA50
hsa-miR-215,KIFC1
hsa-miR-215,HSPA2
hsa-miR-215,NMI
hsa-miR-215,FGF2
hsa-miR-215,MPZL1
hsa-miR-215,IRAK4
hsa-miR-215,ZFP30
hsa-miR-215,ANKRD32
hsa-miR-215,TDG
hsa-miR-215,PLK4
hsa-miR-215,KCNMB4
hsa-miR-215,TJP2
hsa-miR-215,AGO2
hsa-miR-215,GNRH1
hsa-miR-215,FUT11
hsa-miR-215,GPR37
hsa-miR-215,ROPN1L
hsa-miR-215,SLC16A6
hsa-miR-215,BCOR
hsa-miR-215,C12orf65
hsa-miR-215,KIF5C
hsa-miR-215,SLC25A51
hsa-miR-215,CKAP2L
hsa-miR-215,TIFA
hsa-miR-215,ZNF273
hsa-miR-215,PARM1
hsa-miR-215,CDC7
hsa-miR-215,SPCS3
hsa-miR-215,UACA
hsa-miR-215,UBASH3B
hsa-miR-215,IFNLR1
hsa-miR-215,SGPP1
hsa-miR-215,TMEM200B
hsa-miR-215,LRRFIP1
hsa-miR-215,AKAP11
hsa-miR-215,ATP6V1G1
hsa-miR-215,LARP1B
hsa-miR-215,PAWR
hsa-miR-215,PLEKHF2
hsa-miR-215,HOXB9
hsa-miR-215,ZNF652
hsa-miR-215,HAS3
hsa-miR-215,BORA
hsa-miR-215,PPP1R12A
hsa-miR-215,RAB27A
hsa-miR-215,DHCR24
hsa-miR-215,EEF1A2
hsa-miR-215,KIF5B
hsa-miR-215,TMEM66
hsa-miR-215,CCDC174
hsa-miR-215,RAD21
hsa-miR-215,FNDC3B
hsa-miR-215,MSN
hsa-miR-215,CLK4
hsa-miR-215,SH3BP4
hsa-miR-215,PPP1R26
hsa-miR-215,ATG4A
hsa-miR-215,TFCP2L1
hsa-miR-215,FOXD1
hsa-miR-215,FADS1
hsa-miR-215,ZNF226
hsa-miR-215,NOL12
hsa-miR-215,SFR1
hsa-miR-215,DLGAP5
hsa-miR-215,CHPT1
hsa-miR-215,SLC35F3
hsa-miR-215,ORC1
hsa-miR-215,CHSY3
hsa-miR-215,MTERFD1
hsa-miR-215,ZNF519
hsa-miR-215,USP18
hsa-miR-215,SERAC1
hsa-miR-215,ARHGEF40
hsa-miR-215,RADIL
hsa-miR-215,ARHGAP19
hsa-miR-215,NCEH1
hsa-miR-215,GATM
hsa-miR-215,FAM20B
hsa-miR-215,TMEFF1
hsa-miR-215,PLAGL2
hsa-miR-215,GFOD1
hsa-miR-215,TMTC2
hsa-miR-215,PIF1
hsa-miR-215,AP3M2
hsa-miR-215,DDX3X
hsa-miR-215,CIT
hsa-miR-215,ELOVL5
hsa-miR-215,B3GNT5
hsa-miR-215,COCH
hsa-miR-215,PRPF38A
hsa-miR-215,PDLIM3
hsa-miR-215,CRK
hsa-miR-215,KIF18A
hsa-miR-215,HOXA10
hsa-miR-215,LMAN1
hsa-miR-215,OSBPL8
hsa-miR-215,PRIM1
hsa-miR-215,PPP2R3B
hsa-miR-215,PKP4
hsa-miR-215,CEP55
hsa-miR-215,SLC48A1
hsa-miR-215,TOPBP1
hsa-miR-215,NEIL3
hsa-miR-215,STIL
hsa-miR-215,CLVS1
hsa-miR-215,ZNF443
hsa-miR-215,LIMS1
hsa-miR-215,PLS3
hsa-miR-215,TCF7
hsa-miR-215,ATAD5
hsa-miR-215,RTKN2
hsa-miR-215,SH2B3
hsa-miR-215,CDCA4
hsa-miR-215,FAXC
hsa-miR-215,ZNF85
hsa-miR-215,HIATL1
hsa-miR-215,C8orf47
hsa-miR-215,ZNF611
hsa-miR-215,MANF
hsa-miR-215,CHD7
hsa-miR-215,IDI1
hsa-miR-215,PLCE1
hsa-miR-215,PERP
hsa-miR-215,MKL2
hsa-miR-215,TOR1B
hsa-miR-215,SPTBN1
hsa-miR-215,ZNF230
hsa-miR-215,SLC1A4
hsa-miR-215,PHTF2
hsa-miR-215,NIPA1
hsa-miR-215,MEIS2
hsa-miR-215,LGMN
hsa-miR-215,SLC35G1
hsa-miR-215,CLN6
hsa-miR-215,NUFIP1
hsa-miR-215,MTMR12
hsa-miR-215,PARP16
hsa-miR-215,PHTF1
hsa-miR-215,TICRR
hsa-miR-215,PPP1CB
hsa-miR-215,TMTC3
hsa-miR-215,CD83
hsa-miR-215,CLSPN
hsa-miR-215,ITGAV
hsa-miR-215,CIB2
hsa-miR-215,EIF2AK3
hsa-miR-215,ERCC6L
hsa-miR-215,RNASEL
hsa-miR-215,VPS13C
hsa-miR-215,COQ3
hsa-miR-215,MCM6
hsa-miR-215,STK3
hsa-miR-215,TCEB3
hsa-miR-215,G2E3
hsa-miR-215,NKX3-1
hsa-miR-215,IMPA1
hsa-miR-215,ZDHHC2
hsa-miR-215,TTF2
hsa-miR-215,CTH
hsa-miR-215,CFL2
hsa-miR-215,EPS8
hsa-miR-215,CCDC14
hsa-miR-215,GCH1
hsa-miR-215,UBL3
hsa-miR-215,TMTC4
hsa-miR-215,AGL
hsa-miR-215,TTK
hsa-miR-215,NUCB2
hsa-miR-215,SNRPD1
hsa-miR-215,PAFAH1B1
hsa-miR-215,BCL2L13
hsa-miR-215,TRIB3
hsa-miR-215,LARS
hsa-miR-215,RIMKLA
hsa-miR-215,CREBL2
hsa-miR-215,EPM2A
hsa-miR-215,RNF6
hsa-miR-215,AASDHPPT
hsa-miR-215,ARL2BP
hsa-miR-215,LHFP
