mir,gene
hsa-miR-200a-3p,PFKFB2
hsa-miR-200a-3p,MAL2
hsa-miR-200a-3p,ZNF248
hsa-miR-200a-3p,GSTA4
hsa-miR-200a-3p,HIST1H3C
hsa-miR-200a-3p,PRSS3
hsa-miR-200a-3p,ABCD3
hsa-miR-200a-3p,SF3B3
hsa-miR-200a-3p,GALT
hsa-miR-200a-3p,PSMD12
hsa-miR-200a-3p,NRAS
hsa-miR-200a-3p,NLGN2
hsa-miR-200a-3p,CCBE1
hsa-miR-200a-3p,NCRNA00174
hsa-miR-200a-3p,PDE4A
hsa-miR-200a-3p,MSL3L2
hsa-miR-200a-3p,CHST3
hsa-miR-200a-3p,SDF2L1
hsa-miR-200a-3p,TWISTNB
hsa-miR-200a-3p,PSRC1
hsa-miR-200a-3p,KCNK6
hsa-miR-200a-3p,TFE3
hsa-miR-200a-3p,EPDR1
hsa-miR-200a-3p,MPHOSPH9
hsa-miR-200a-3p,FAM36A
hsa-miR-200a-3p,KIAA1147
hsa-miR-200a-3p,CCDC142
hsa-miR-200a-3p,CCNE2
hsa-miR-200a-3p,FBXL22
hsa-miR-200a-3p,THOC2
hsa-miR-200a-3p,LOC440173
hsa-miR-200a-3p,CKS1B
hsa-miR-200a-3p,HADHB
hsa-miR-200a-3p,FAM13A
hsa-miR-200a-3p,THAP5
hsa-miR-200a-3p,ARHGAP42
hsa-miR-200a-3p,C9orf119
hsa-miR-200a-3p,NCOA7
hsa-miR-200a-3p,DUSP18
hsa-miR-200a-3p,IGKC
hsa-miR-200a-3p,CPXCR1
hsa-miR-200a-3p,ZNF765
hsa-miR-200a-3p,TBCC
hsa-miR-200a-3p,PSMC3IP
hsa-miR-200a-3p,ZHX1
hsa-miR-200a-3p,HMMR
hsa-miR-200a-3p,HECTD1
hsa-miR-200a-3p,RAD54L
hsa-miR-200a-3p,FAM189A2
hsa-miR-200a-3p,PLAGL2
hsa-miR-200a-3p,CHKA
hsa-miR-200a-3p,SNORD4B
hsa-miR-200a-3p,USP36
hsa-miR-200a-3p,DAG1
hsa-miR-200a-3p,AKR1B1
hsa-miR-200a-3p,RTN4IP1
hsa-miR-200a-3p,PMS2CL
hsa-miR-200a-3p,WDFY3
hsa-miR-200a-3p,LOC220594
hsa-miR-200a-3p,TXLNA
hsa-miR-200a-3p,RHEB
hsa-miR-200a-3p,FKBP1A
hsa-miR-200a-3p,GOLGA8IP
hsa-miR-200a-3p,PPIL4
hsa-miR-200a-3p,LPIN1
hsa-miR-200a-3p,MYO1E
hsa-miR-200a-3p,SLC38A4
hsa-miR-200a-3p,EPAS1
hsa-miR-200a-3p,C12orf29
hsa-miR-200a-3p,SLC27A4
hsa-miR-200a-3p,SCN9A
hsa-miR-200a-3p,KIAA0195
hsa-miR-200a-3p,ZNF850
hsa-miR-200a-3p,PCDHGC5
hsa-miR-200a-3p,C11orf35
hsa-miR-200a-3p,MIIP
hsa-miR-200a-3p,MAPK8IP1
hsa-miR-200a-3p,PRR3
hsa-miR-200a-3p,PRR16
hsa-miR-200a-3p,SLC45A4
hsa-miR-200a-3p,LPPR2
hsa-miR-200a-3p,ENOSF1
hsa-miR-200a-3p,ZHX3
hsa-miR-200a-3p,ZNF606
hsa-miR-200a-3p,FLJ45340
hsa-miR-200a-3p,MCM8
hsa-miR-200a-3p,GLOD4
hsa-miR-200a-3p,TM9SF1
hsa-miR-200a-3p,AXIN1
hsa-miR-200a-3p,GNPAT
hsa-miR-200a-3p,ARNT
hsa-miR-200a-3p,KDM6A
hsa-miR-200a-3p,ZCWPW1
hsa-miR-200a-3p,PRMT5
hsa-miR-200a-3p,C4orf22
hsa-miR-200a-3p,OAS3
hsa-miR-200a-3p,SRBD1
hsa-miR-200a-3p,NLRP14
hsa-miR-200a-3p,OR10H5
hsa-miR-200a-3p,MUM1
hsa-miR-200a-3p,DNAJB2
hsa-miR-200a-3p,GLYR1
hsa-miR-200a-3p,C1GALT1
hsa-miR-200a-3p,NDUFB5
hsa-miR-200a-3p,DOLPP1
hsa-miR-200a-3p,HMHA1
hsa-miR-200a-3p,HLA-DPA1
hsa-miR-200a-3p,GOLGA3
hsa-miR-200a-3p,LRRC8E
hsa-miR-200a-3p,MTMR7
hsa-miR-200a-3p,PSMB1
hsa-miR-200a-3p,MAOA
hsa-miR-200a-3p,CTNS
hsa-miR-200a-3p,CTAGE5
hsa-miR-200a-3p,TADA1
hsa-miR-200a-3p,SERPINB4
hsa-miR-200a-3p,EPS15
hsa-miR-200a-3p,SMAD7
hsa-miR-200a-3p,FRAT2
hsa-miR-200a-3p,RCBTB1
hsa-miR-200a-3p,BAZ2B
hsa-miR-200a-3p,PLEKHA2
hsa-miR-200a-3p,C12orf4
hsa-miR-200a-3p,ASCC3
hsa-miR-200a-3p,NME7
hsa-miR-200a-3p,SNTB1
hsa-miR-200a-3p,GRPEL1
hsa-miR-200a-3p,LCE2C
hsa-miR-200a-3p,HMGCLL1
hsa-miR-200a-3p,MYH9
hsa-miR-200a-3p,TAF13
hsa-miR-200a-3p,B3GNT2
hsa-miR-200a-3p,PAIP2B
hsa-miR-200a-3p,SNORD45B
hsa-miR-200a-3p,PRELID2
hsa-miR-200a-3p,AURKAIP1
hsa-miR-200a-3p,HYI
hsa-miR-200a-3p,S1PR1
hsa-miR-200a-3p,CDK15
hsa-miR-200a-3p,KCND1
hsa-miR-200a-3p,IPO9
hsa-miR-200a-3p,SLC4A3
hsa-miR-200a-3p,EIF2S2
hsa-miR-200a-3p,GALNT7
hsa-miR-200a-3p,HMOX1
hsa-miR-200a-3p,RASA4
hsa-miR-200a-3p,ANKZF1
hsa-miR-200a-3p,GCNT1
hsa-miR-200a-3p,SMAD6
hsa-miR-200a-3p,MAPK8IP1
hsa-miR-200a-3p,VLDLR
hsa-miR-200a-3p,VMA21
hsa-miR-200a-3p,C5
hsa-miR-200a-3p,TSPYL1
hsa-miR-200a-3p,ZNF283
hsa-miR-200a-3p,SGK3
hsa-miR-200a-3p,ARHGAP5
hsa-miR-200a-3p,NOB1
hsa-miR-200a-3p,HEATR3
hsa-miR-200a-3p,DEPDC1
hsa-miR-200a-3p,FKTN
hsa-miR-200a-3p,SLC19A2
hsa-miR-200a-3p,KIF1B
hsa-miR-200a-3p,KIF22
hsa-miR-200a-3p,RAB10
hsa-miR-200a-3p,MEIS3P1
hsa-miR-200a-3p,ZNF257
hsa-miR-200a-3p,C10orf118
hsa-miR-200a-3p,NEIL3
hsa-miR-200a-3p,C8orf73
hsa-miR-200a-3p,ZNF618
hsa-miR-200a-3p,GOLGA8IP
hsa-miR-200a-3p,HEG1
hsa-miR-200a-3p,USP15
hsa-miR-200a-3p,TSPYL4
hsa-miR-200a-3p,CCNDBP1
hsa-miR-200a-3p,TOR1AIP2
hsa-miR-200a-3p,SNORD68
hsa-miR-200a-3p,ZFYVE21
hsa-miR-200a-3p,C15orf61
hsa-miR-200a-3p,RSU1
hsa-miR-200a-3p,JMJD1C
hsa-miR-200a-3p,CNTNAP1
hsa-miR-200a-3p,SRP9
hsa-miR-200a-3p,CYB5R4
hsa-miR-200a-3p,GOLGA8IP
hsa-miR-200a-3p,NMI
hsa-miR-200a-3p,PRSS2
hsa-miR-200a-3p,GSTM2
hsa-miR-200a-3p,ZNF808
hsa-miR-200a-3p,SIDT2
hsa-miR-200a-3p,SNORD5
hsa-miR-200a-3p,MGC87042
hsa-miR-200a-3p,MAEA
hsa-miR-200a-3p,ID1
hsa-miR-200a-3p,LIPT2
hsa-miR-200a-3p,IER3IP1
hsa-miR-200a-3p,YOD1
hsa-miR-200a-3p,MCAM
hsa-miR-200a-3p,RAB7L1
hsa-miR-200a-3p,PUS7L
hsa-miR-200a-3p,ZBTB37
hsa-miR-200a-3p,TET2
hsa-miR-200a-3p,KRTAP4-9
hsa-miR-200a-3p,CLTB
hsa-miR-200a-3p,TMEM18
hsa-miR-200a-3p,HTN1
hsa-miR-200a-3p,FER1L6
hsa-miR-200a-3p,RAD1
hsa-miR-200a-3p,PPP1CB
hsa-miR-200a-3p,KLHL15
hsa-miR-200a-3p,BCAR3
hsa-miR-200a-3p,ZNF593
hsa-miR-200a-3p,MAN2A2
hsa-miR-200a-3p,MOXD1
hsa-miR-200a-3p,NCOA3
hsa-miR-200a-3p,FBXW10
hsa-miR-200a-3p,FAM101B
hsa-miR-200a-3p,PDRG1
hsa-miR-200a-3p,BBS12
hsa-miR-200a-3p,C14orf169
hsa-miR-200a-3p,CRK
hsa-miR-200a-3p,PLD5
hsa-miR-200a-3p,BDP1
hsa-miR-200a-3p,AHI1
hsa-miR-200a-3p,CDK11A
hsa-miR-200a-3p,CXCL11
hsa-miR-200a-3p,PMM1
hsa-miR-200a-3p,SNORA24
hsa-miR-200a-3p,HAUS4
hsa-miR-200a-3p,TTC22
hsa-miR-200a-3p,LRBA
hsa-miR-200a-3p,SLC41A2
hsa-miR-200a-3p,MIDN
hsa-miR-200a-3p,PPEF1
hsa-miR-200a-3p,SGMS2
hsa-miR-200a-3p,MMP19
hsa-miR-200a-3p,VPS45
hsa-miR-200a-3p,FTSJ1
hsa-miR-200a-3p,PAFAH1B2
hsa-miR-200a-3p,WDR7
hsa-miR-200a-3p,NPTXR
hsa-miR-200a-3p,CDC42EP2
hsa-miR-200a-3p,RABL5
hsa-miR-200a-3p,KIAA1467
hsa-miR-200a-3p,ENTPD3
hsa-miR-200a-3p,LGR4
hsa-miR-200a-3p,KLHDC5
hsa-miR-200a-3p,TRERF1
hsa-miR-200a-3p,KRTAP4-2
hsa-miR-200a-3p,TBX19
hsa-miR-200a-3p,MAST2
hsa-miR-200a-3p,ZNF70
hsa-miR-200a-3p,EPS8L2
hsa-miR-200a-3p,ING3
hsa-miR-200a-3p,CD59
hsa-miR-200a-3p,CHIC2
hsa-miR-200a-3p,HIST1H2BO
hsa-miR-200a-3p,ZKSCAN3
hsa-miR-200a-3p,RPP14
hsa-miR-200a-3p,GATSL1
hsa-miR-200a-3p,GATSL1
hsa-miR-200a-3p,OPN3
hsa-miR-200a-3p,ART3
hsa-miR-200a-3p,ZNF407
hsa-miR-200a-3p,RPL23
hsa-miR-200a-3p,CSPG5
hsa-miR-200a-3p,EPM2A
hsa-miR-200a-3p,SC4MOL
hsa-miR-200a-3p,TACSTD2
hsa-miR-200a-3p,EFNB2
hsa-miR-200a-3p,FAM54B
hsa-miR-200a-3p,NUDT5
hsa-miR-200a-3p,SLC41A1
hsa-miR-200a-3p,TBC1D13
hsa-miR-200a-3p,SMAD1
hsa-miR-200a-3p,VPS54
hsa-miR-200a-3p,DCAF5
hsa-miR-200a-3p,C11orf52
hsa-miR-200a-3p,HLA-DMA
hsa-miR-200a-3p,HLA-DMA
hsa-miR-200a-3p,SDCCAG8
hsa-miR-200a-3p,KIAA1009
hsa-miR-200a-3p,C7orf55
hsa-miR-200a-3p,MET
hsa-miR-200a-3p,MFAP3L
hsa-miR-200a-3p,ARHGEF9
hsa-miR-200a-3p,C20orf107
hsa-miR-200a-3p,SAA2
hsa-miR-200a-3p,STK17B
hsa-miR-200a-3p,TMEM218
hsa-miR-200a-3p,SPRY2
hsa-miR-200a-3p,TAOK3
hsa-miR-200a-3p,ZNF367
hsa-miR-200a-3p,HTR3D
hsa-miR-200a-3p,PROCR
hsa-miR-200a-3p,HIST2H3A
hsa-miR-200a-3p,HIST2H3A
hsa-miR-200a-3p,LOC375295
hsa-miR-200a-3p,TTC12
hsa-miR-200a-3p,PSG6
hsa-miR-200a-3p,COL4A1
hsa-miR-200a-3p,PRKAA2
hsa-miR-200a-3p,ZDHHC9
hsa-miR-200a-3p,RAD50
hsa-miR-200a-3p,FAM135A
hsa-miR-200a-3p,DOCK2
hsa-miR-200a-3p,PPAPDC1A
hsa-miR-200a-3p,PCNXL2
hsa-miR-200a-3p,APOBEC3D
hsa-miR-200a-3p,LMNA
hsa-miR-200a-3p,NKIRAS1
hsa-miR-200a-3p,ZSCAN16
hsa-miR-200a-3p,ARID1B
hsa-miR-200a-3p,NSUN4
hsa-miR-200a-3p,IL2RG
hsa-miR-200a-3p,TCEAL4
hsa-miR-200a-3p,PTGER4
hsa-miR-200a-3p,MAGT1
hsa-miR-200a-3p,PTPRJ
hsa-miR-200a-3p,ZFP3
hsa-miR-200a-3p,PCDHB8
hsa-miR-200a-3p,PNPLA8
hsa-miR-200a-3p,ANKRD52
hsa-miR-200a-3p,VLDLR
hsa-miR-200a-3p,HIAT1
hsa-miR-200a-3p,CXorf56
hsa-miR-200a-3p,RIBC2
hsa-miR-200a-3p,ANAPC16
hsa-miR-200a-3p,LOC100128818
hsa-miR-200a-3p,ASF1B
hsa-miR-200a-3p,CAPN11
hsa-miR-200a-3p,PYCRL
hsa-miR-200a-3p,BCL7A
hsa-miR-200a-3p,KRTAP2-1
hsa-miR-200a-3p,CNKSR3
hsa-miR-200a-3p,POLR3GL
hsa-miR-200a-3p,ZNF441
hsa-miR-200a-3p,SLC38A1
hsa-miR-200a-3p,OR2L3
hsa-miR-200a-3p,IGHV5-78
hsa-miR-200a-3p,OR7E19P
hsa-miR-200a-3p,PECI
hsa-miR-200a-3p,RELB
hsa-miR-200a-3p,DNA2
hsa-miR-200a-3p,DLD
hsa-miR-200a-3p,FAM129C
hsa-miR-200a-3p,PIGG
hsa-miR-200a-3p,INPP5E
hsa-miR-200a-3p,PMF1
hsa-miR-200a-3p,UPF2
hsa-miR-200a-3p,ZNF598
hsa-miR-200a-3p,C10orf46
hsa-miR-200a-3p,KIF13A
hsa-miR-200a-3p,ALG2
hsa-miR-200a-3p,KIF3B
hsa-miR-200a-3p,CCDC17
hsa-miR-200a-3p,CD302
hsa-miR-200a-3p,TNFAIP2
hsa-miR-200a-3p,MLX
hsa-miR-200a-3p,XCL1
hsa-miR-200a-3p,CABLES1
hsa-miR-200a-3p,AACS
hsa-miR-200a-3p,ATP6V0E2
hsa-miR-200a-3p,LOC100128233
hsa-miR-200a-3p,ABCC4
hsa-miR-200a-3p,GGA2
hsa-miR-200a-3p,POM121
hsa-miR-200a-3p,MTMR11
hsa-miR-200a-3p,RACGAP1
hsa-miR-200a-3p,PNP
hsa-miR-200a-3p,DLEU1
hsa-miR-200a-3p,CCDC122
hsa-miR-200a-3p,MYOF
hsa-miR-200a-3p,VARS
hsa-miR-200a-3p,VARS
hsa-miR-200a-3p,FAM35B2
hsa-miR-200a-3p,RAP2A
hsa-miR-200a-3p,ARMCX6
hsa-miR-200a-3p,TLR3
hsa-miR-200a-3p,ZNF268
hsa-miR-200a-3p,PES1
hsa-miR-200a-3p,PSCA
hsa-miR-200a-3p,EHD4
hsa-miR-200a-3p,CKAP2L
hsa-miR-200a-3p,GLO1
hsa-miR-200a-3p,HSPA2
hsa-miR-200a-3p,C1orf38
hsa-miR-200a-3p,FAM73A
hsa-miR-200a-3p,PHF15
hsa-miR-200a-3p,IKBKB
hsa-miR-200a-3p,LOC400986
hsa-miR-200a-3p,MKX
hsa-miR-200a-3p,PIK3R2
hsa-miR-200a-3p,ZDHHC3
hsa-miR-200a-3p,MOCOS
hsa-miR-200a-3p,HMOX2
hsa-miR-200a-3p,USP13
hsa-miR-200a-3p,ODF2
hsa-miR-200a-3p,C11orf59
hsa-miR-200a-3p,C2CD3
hsa-miR-200a-3p,SUMO4
hsa-miR-200a-3p,ATP9B
hsa-miR-200a-3p,RBM15
hsa-miR-200a-3p,ASS1
hsa-miR-200a-3p,ZNF286A
hsa-miR-200a-3p,FMN1
hsa-miR-200a-3p,MORN4
hsa-miR-200a-3p,GOLGA1
hsa-miR-200a-3p,LIFR
hsa-miR-200a-3p,NCBP2
hsa-miR-200a-3p,METTL5
hsa-miR-200a-3p,NOL7
hsa-miR-200a-3p,C8orf59
hsa-miR-200a-3p,MYO5B
hsa-miR-200a-3p,PPP6R3
hsa-miR-200a-3p,AGPAT6
hsa-miR-200a-3p,YWHAE
hsa-miR-200a-3p,IRAK4
hsa-miR-200a-3p,SIPA1L1
hsa-miR-200a-3p,ZNF568
hsa-miR-200a-3p,KRTAP2-1
hsa-miR-200a-3p,MIR423
hsa-miR-200a-3p,SH3RF3
hsa-miR-200a-3p,PCBD1
hsa-miR-200a-3p,BARD1
hsa-miR-200a-3p,HPSE
hsa-miR-200a-3p,S100A14
hsa-miR-200a-3p,TMEM167A
hsa-miR-200a-3p,TMEM187
hsa-miR-200a-3p,CCDC107
hsa-miR-200a-3p,PTMS
hsa-miR-200a-3p,AREG
hsa-miR-200a-3p,UCHL5
hsa-miR-200a-3p,FAM198A
hsa-miR-200a-3p,SUPT3H
hsa-miR-200a-3p,HSDL1
hsa-miR-200a-3p,WFS1
hsa-miR-200a-3p,SCN5A
hsa-miR-200a-3p,MCM10
hsa-miR-200a-3p,VPS13B
hsa-miR-200a-3p,TMEM120B
hsa-miR-200a-3p,DENND4A
hsa-miR-200a-3p,DCTN2
hsa-miR-200a-3p,PER1
hsa-miR-200a-3p,ZNF10
hsa-miR-200a-3p,ABI2
hsa-miR-200a-3p,ZBTB2
hsa-miR-200a-3p,PLSCR3
hsa-miR-200a-3p,PAAF1
hsa-miR-200a-3p,ZNF221
hsa-miR-200a-3p,HS3ST3B1
hsa-miR-200a-3p,LONRF3
hsa-miR-200a-3p,POGK
hsa-miR-200a-3p,SORBS2
hsa-miR-200a-3p,ZNF329
hsa-miR-200a-3p,LIF
hsa-miR-200a-3p,TM2D2
hsa-miR-200a-3p,TXNDC9
hsa-miR-200a-3p,RNF41
hsa-miR-200a-3p,ZNF227
hsa-miR-200a-3p,TMEM144
hsa-miR-200a-3p,KRTAP4-7
hsa-miR-200a-3p,GPR120
hsa-miR-200a-3p,SNRPB
hsa-miR-200a-3p,CHMP4B
hsa-miR-200a-3p,CD300LG
hsa-miR-200a-3p,DCTPP1
hsa-miR-200a-3p,ZNF236
hsa-miR-200a-3p,SART1
hsa-miR-200a-3p,FCHO1
hsa-miR-200a-3p,TTPAL
hsa-miR-200a-3p,CRMP1
hsa-miR-200a-3p,MAT2B
hsa-miR-200a-3p,CCL3
hsa-miR-200a-3p,SNORD94
hsa-miR-200a-3p,WIPF1
hsa-miR-200a-3p,TMEM156
hsa-miR-200a-3p,AREG
hsa-miR-200a-3p,GDPD1
hsa-miR-200a-3p,APEX2
hsa-miR-200a-3p,GPN2
hsa-miR-200a-3p,NDN
hsa-miR-200a-3p,IGHE
hsa-miR-200a-3p,TMEM65
hsa-miR-200a-3p,SCRN1
hsa-miR-200a-3p,ZNF253
hsa-miR-200a-3p,CDKN2C
hsa-miR-200a-3p,OSBPL11
hsa-miR-200a-3p,OSBPL10
hsa-miR-200a-3p,ST6GALNAC5
hsa-miR-200a-3p,ZNF841
hsa-miR-200a-3p,FARP2
hsa-miR-200a-3p,ACYP1
hsa-miR-200a-3p,TRY6
hsa-miR-200a-3p,HARS
hsa-miR-200a-3p,ALDH1B1
hsa-miR-200a-3p,VSIG10
hsa-miR-200a-3p,ELF4
hsa-miR-200a-3p,ARL14
hsa-miR-200a-3p,VASN
hsa-miR-200a-3p,ITSN1
hsa-miR-200a-3p,GTF2E1
hsa-miR-200a-3p,VPS53
hsa-miR-200a-3p,GOLT1B
hsa-miR-200a-3p,MYO5A
hsa-miR-200a-3p,C12orf11
hsa-miR-200a-3p,DENND4B
hsa-miR-200a-3p,DGKD
hsa-miR-200a-3p,PMEPA1
hsa-miR-200a-3p,MEF2C
hsa-miR-200a-3p,BRP44L
hsa-miR-200a-3p,PGP
hsa-miR-200a-3p,POLM
hsa-miR-200a-3p,GOLGA6L9
hsa-miR-200a-3p,GOLGA6L9
hsa-miR-200a-3p,KRTAP4-12
hsa-miR-200a-3p,KRTAP4-12
hsa-miR-200a-3p,RRAGD
hsa-miR-200a-3p,POMT1
hsa-miR-200a-3p,EPHA4
hsa-miR-200a-3p,MAMLD1
hsa-miR-200a-3p,FRG1B
hsa-miR-200a-3p,SNX33
hsa-miR-200a-3p,F11R
hsa-miR-200a-3p,KCTD7
hsa-miR-200a-3p,DYNC1LI2
hsa-miR-200a-3p,KIAA1244
hsa-miR-200a-3p,TIPRL
hsa-miR-200a-3p,PCMT1
hsa-miR-200a-3p,C12orf72
hsa-miR-200a-3p,CRTC1
hsa-miR-200a-3p,HNRNPF
hsa-miR-200a-3p,HMGN1
hsa-miR-200a-3p,PTGR1
hsa-miR-200a-3p,C9orf37
hsa-miR-200a-3p,APBB1IP
hsa-miR-200a-3p,WEE1
hsa-miR-200a-3p,QPCTL
hsa-miR-200a-3p,LRG1
hsa-miR-200a-3p,GDF5
hsa-miR-200a-3p,MCM5
hsa-miR-200a-3p,RNF168
hsa-miR-200a-3p,MLLT11
hsa-miR-200a-3p,HAUS2
hsa-miR-200a-3p,C1orf105
hsa-miR-200a-3p,ZNF354C
hsa-miR-200a-3p,RBM33
hsa-miR-200a-3p,PSG2
hsa-miR-200a-3p,RAB8A
hsa-miR-200a-3p,PRAF2
hsa-miR-200a-3p,ZNF626
hsa-miR-200a-3p,DDOST
hsa-miR-200a-3p,LRRC49
hsa-miR-200a-3p,HLA-DPA1
hsa-miR-200a-3p,HLA-DPA1
hsa-miR-200a-3p,ADRM1
hsa-miR-200a-3p,PLDN
hsa-miR-200a-3p,GLS2
hsa-miR-200a-3p,SPPL3
hsa-miR-200a-3p,C17orf60
hsa-miR-200a-3p,CCL2
hsa-miR-200a-3p,OSR1
hsa-miR-200a-3p,LRRC37A4
hsa-miR-200a-3p,KDM4C
hsa-miR-200a-3p,SDCBP2
hsa-miR-200a-3p,MLLT6
hsa-miR-200a-3p,RASSF7
hsa-miR-200a-3p,PPP1R12A
hsa-miR-200a-3p,NEK6
hsa-miR-200a-3p,ZNF525
hsa-miR-200a-3p,C2orf24
hsa-miR-200a-3p,TTC23
hsa-miR-200a-3p,ZNF280C
hsa-miR-200a-3p,MUC21
hsa-miR-200a-3p,CSTF1
hsa-miR-200a-3p,TMEM33
hsa-miR-200a-3p,RNF182
hsa-miR-200a-3p,CLSTN3
hsa-miR-200a-3p,CTU1
hsa-miR-200a-3p,TGDS
hsa-miR-200a-3p,RBBP4
hsa-miR-200a-3p,NME1
hsa-miR-200a-3p,CWC15
hsa-miR-200a-3p,SLC35A1
hsa-miR-200a-3p,KRTAP4-11
hsa-miR-200a-3p,AHNAK2
hsa-miR-200a-3p,RAB3D
hsa-miR-200a-3p,JAG1
hsa-miR-200a-3p,FBXO27
hsa-miR-200a-3p,COL6A3
hsa-miR-200a-3p,ROD1
hsa-miR-200a-3p,ADCK3
hsa-miR-200a-3p,BICD2
hsa-miR-200a-3p,ZNF45
hsa-miR-200a-3p,HIST1H3B
hsa-miR-200a-3p,SMG1
hsa-miR-200a-3p,BDP1
hsa-miR-200a-3p,EDNRA
hsa-miR-200a-3p,LY6K
hsa-miR-200a-3p,XPO5
hsa-miR-200a-3p,GALK2
hsa-miR-200a-3p,FBXO2
hsa-miR-200a-3p,PLEKHM1P
hsa-miR-200a-3p,TTI1
hsa-miR-200a-3p,WASF1
hsa-miR-200a-3p,FHDC1
hsa-miR-200a-3p,CKAP5
hsa-miR-200a-3p,PPP1R2P3
hsa-miR-200a-3p,PARP8
hsa-miR-200a-3p,C15orf39
hsa-miR-200a-3p,HYAL3
hsa-miR-200a-3p,C14orf4
hsa-miR-200a-3p,ZNF680
hsa-miR-200a-3p,NRP2
hsa-miR-200a-3p,FN1
hsa-miR-200a-3p,L1CAM
hsa-miR-200a-3p,THUMPD2
hsa-miR-200a-3p,CHPF2
hsa-miR-200a-3p,ZNF264
hsa-miR-200a-3p,NMNAT1
hsa-miR-200a-3p,FAM108A1
hsa-miR-200a-3p,ZNF585A
hsa-miR-200a-3p,COG5
hsa-miR-200a-3p,RNF213
hsa-miR-200a-3p,MRPS28
hsa-miR-200a-3p,TUFT1
hsa-miR-200a-3p,CD248
hsa-miR-200a-3p,INS-IGF2
hsa-miR-200a-3p,MUC21
hsa-miR-200a-3p,SCMH1
hsa-miR-200a-3p,ANKH
hsa-miR-200a-3p,MED31
hsa-miR-200a-3p,SQSTM1
hsa-miR-200a-3p,PFDN2
hsa-miR-200a-3p,NUDT14
hsa-miR-200a-3p,MAPKAP1
hsa-miR-200a-3p,METTL2A
hsa-miR-200a-3p,ARL3
hsa-miR-200a-3p,NPL
hsa-miR-200a-3p,ATOX1
hsa-miR-200a-3p,ZDHHC2
hsa-miR-200a-3p,SYTL4
hsa-miR-200a-3p,KIAA1033
hsa-miR-200a-3p,AURKC
hsa-miR-200a-3p,RIN3
hsa-miR-200a-3p,DPY19L2P1
hsa-miR-200a-3p,UTP14A
hsa-miR-200a-3p,RBM14
hsa-miR-200a-3p,GPR1
hsa-miR-200a-3p,SPCS2
hsa-miR-200a-3p,ELOVL1
hsa-miR-200a-3p,MEIS3P1
hsa-miR-200a-3p,POLR1B
hsa-miR-200a-3p,ZNF709
hsa-miR-200a-3p,CTAGE7P
hsa-miR-200a-3p,LPAR4
hsa-miR-200a-3p,POLDIP2
hsa-miR-200a-3p,MRPS9
hsa-miR-200a-3p,FAM183A
hsa-miR-200a-3p,DPP3
hsa-miR-200a-3p,NPAS2
hsa-miR-200a-3p,STRBP
hsa-miR-200a-3p,VPS8
hsa-miR-200a-3p,MAGI3
hsa-miR-200a-3p,C4BPB
hsa-miR-200a-3p,PCDHB11
hsa-miR-200a-3p,TAS2R43
hsa-miR-200a-3p,UBD
hsa-miR-200a-3p,FLJ44635
hsa-miR-200a-3p,BAT2L1
hsa-miR-200a-3p,C1orf124
hsa-miR-200a-3p,FLJ38379
hsa-miR-200a-3p,PBRM1
hsa-miR-200a-3p,TRIM37
hsa-miR-200a-3p,NCOA4
hsa-miR-200a-3p,CLDN3
hsa-miR-200a-3p,C17orf71
hsa-miR-200a-3p,ZKSCAN1
hsa-miR-200a-3p,AURKAIP1
hsa-miR-200a-3p,METTL7A
hsa-miR-200a-3p,C5orf30
hsa-miR-200a-3p,SCLT1
hsa-miR-200a-3p,FAM193A
hsa-miR-200a-3p,ZNF462
hsa-miR-200a-3p,CACNB4
hsa-miR-200a-3p,NDRG2
hsa-miR-200a-3p,ZNF559
hsa-miR-200a-3p,SNX10
hsa-miR-200a-3p,GJD2
hsa-miR-200a-3p,URM1
hsa-miR-200a-3p,RFWD2
hsa-miR-200a-3p,CDC45
hsa-miR-200a-3p,SFXN3
hsa-miR-200a-3p,SAE1
hsa-miR-200a-3p,PTHLH
hsa-miR-200a-3p,NCAPD2
hsa-miR-200a-3p,KHDC1
hsa-miR-200a-3p,GOLGA6L10
hsa-miR-200a-3p,GOLGA6B
hsa-miR-200a-3p,AMOTL1
hsa-miR-200a-3p,ATM
hsa-miR-200a-3p,HLA-DMA
hsa-miR-200a-3p,STAG1
hsa-miR-200a-3p,CLASP2
hsa-miR-200a-3p,DRAM1
hsa-miR-200a-3p,C21orf91
hsa-miR-200a-3p,HEATR7A
hsa-miR-200a-3p,NBN
hsa-miR-200a-3p,C1orf201
hsa-miR-200a-3p,RNF145
hsa-miR-200a-3p,ANTXR1
hsa-miR-200a-3p,ATP1A3
hsa-miR-200a-3p,HMGXB3
hsa-miR-200a-3p,ZNF260
hsa-miR-200a-3p,RAB9A
hsa-miR-200a-3p,CST5
hsa-miR-200a-3p,LRCH4
hsa-miR-200a-3p,LOC387790
hsa-miR-200a-3p,UBE2S
hsa-miR-200a-3p,GDI1
hsa-miR-200a-3p,THRA
hsa-miR-200a-3p,C17orf80
hsa-miR-200a-3p,C14orf49
hsa-miR-200a-3p,EXD2
hsa-miR-200a-3p,CCND2
hsa-miR-200a-3p,HTR1D
hsa-miR-200a-3p,LRCH3
hsa-miR-200a-3p,TNFRSF11B
hsa-miR-200a-3p,RIN1
hsa-miR-200a-3p,C19orf70
hsa-miR-200a-3p,ZBTB47
hsa-miR-200a-3p,TMEM38B
hsa-miR-200a-3p,DCUN1D4
